data_num,trick_type,time,mag_x,mag_y,mag_z,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
2.0,0.0,620117.0,-4377.0,-1204.0,-2530.0,0.68,9.67,0.23,0.06,-0.12,-0.03
2.0,0.0,633789.0,-4379.0,-1206.0,-2591.0,0.66,9.66,0.16,0.07,-0.12,-0.04
2.0,0.0,647461.0,-4352.0,-1192.0,-2515.0,0.66,9.63,0.17,0.07,-0.11,-0.05
2.0,0.0,661133.0,-4389.0,-1171.0,-2524.0,0.68,9.63,0.18,0.06,-0.1,-0.05
2.0,0.0,674805.0,-4396.0,-1211.0,-2569.0,0.76,9.56,0.22,0.04,-0.1,-0.04
2.0,0.0,688476.0,-4390.0,-1199.0,-2532.0,0.75,9.6,0.23,0.02,-0.11,-0.03
2.0,0.0,702148.0,-4403.0,-1208.0,-2559.0,0.72,9.68,0.29,0.04,-0.11,-0.07
2.0,0.0,715820.0,-4392.0,-1201.0,-2565.0,0.76,9.69,0.33,0.07,-0.1,-0.08
2.0,0.0,729492.0,-4372.0,-1206.0,-2515.0,0.82,9.55,0.27,0.06,-0.11,-0.07
2.0,0.0,743164.0,-4383.0,-1208.0,-2524.0,0.81,9.54,0.26,0.03,-0.12,-0.06
2.0,0.0,756836.0,-4413.0,-1210.0,-2578.0,0.76,9.56,0.15,0.0,-0.13,-0.05
2.0,0.0,770508.0,-4378.0,-1228.0,-2522.0,0.64,9.64,0.18,0.03,-0.13,-0.12
2.0,0.0,784180.0,-4351.0,-1196.0,-2560.0,0.64,9.68,0.26,0.03,-0.12,-0.12
2.0,0.0,797851.0,-4364.0,-1196.0,-2518.0,0.54,9.74,0.27,0.02,-0.15,-0.1
2.0,0.0,812500.0,-4351.0,-1190.0,-2515.0,0.51,9.66,0.33,0.04,-0.16,-0.09
2.0,0.0,826172.0,-4365.0,-1211.0,-2505.0,0.64,9.57,0.29,0.09,-0.18,-0.1
2.0,0.0,839844.0,-4345.0,-1213.0,-2494.0,-0.06,9.49,0.3,0.11,-0.2,-0.11
2.0,0.0,853516.0,-4356.0,-1166.0,-2530.0,1.14,9.12,0.14,0.03,-0.2,0.26
2.0,0.0,867187.0,-4385.0,-1217.0,-2503.0,1.17,9.0,0.44,0.04,-0.23,0.14
2.0,0.0,880859.0,-4376.0,-1196.0,-2478.0,0.91,9.34,0.68,0.13,-0.18,-0.01
2.0,0.0,894531.0,-4383.0,-1202.0,-2523.0,0.33,9.53,0.5,0.22,0.14,0.33
2.0,0.0,908203.0,-4408.0,-1164.0,-2504.0,0.77,9.54,0.23,0.25,0.39,0.57
2.0,0.0,921875.0,-4393.0,-1188.0,-2526.0,1.14,9.16,0.29,0.42,0.35,0.34
2.0,0.0,935547.0,-4405.0,-1173.0,-2478.0,1.2,9.06,0.45,0.53,0.4,0.2
2.0,0.0,949219.0,-4417.0,-1184.0,-2473.0,1.06,8.94,0.7,0.89,0.55,-0.01
2.0,0.0,962891.0,-4415.0,-1193.0,-2423.0,0.99,8.31,0.46,1.03,0.53,0.04
2.0,0.0,976562.0,-4429.0,-1200.0,-2426.0,2.37,6.8,-0.2,1.07,0.52,0.55
2.0,0.0,991211.0,-4447.0,-1184.0,-2439.0,3.42,6.13,-0.47,0.39,0.17,0.82
2.0,0.0,1004883.0,-4500.0,-1148.0,-2472.0,3.31,7.77,0.54,-0.22,-0.4,0.81
2.0,0.0,1018555.0,-4530.0,-1136.0,-2506.0,2.66,8.23,1.23,-0.77,-0.95,-0.12
2.0,0.0,1032226.0,-4499.0,-1160.0,-2479.0,2.54,8.48,2.01,-0.67,-0.85,-0.56
2.0,0.0,1045898.0,-4502.0,-1189.0,-2494.0,2.7,7.81,3.52,-0.27,-0.95,-1.22
2.0,0.0,1059570.0,-4470.0,-1215.0,-2587.0,3.11,6.66,4.27,-0.28,-1.03,-1.32
2.0,0.0,1073242.0,-4430.0,-1226.0,-2628.0,1.57,5.68,2.63,-0.86,-1.71,-1.7
2.0,0.0,1086914.0,-4416.0,-1248.0,-2645.0,-1.51,9.19,1.5,-1.21,-2.06,-2.17
2.0,0.0,1100586.0,-4358.0,-1269.0,-2667.0,-8.43,19.09,-1.61,-1.07,-1.8,-4.15
2.0,0.0,1114258.0,-4216.0,-1379.0,-2641.0,-13.82,28.89,-4.6,0.26,-1.51,-5.19
2.0,0.0,1127930.0,-4038.0,-1478.0,-2531.0,-21.44,37.6,-10.95,1.43,-1.53,-5.77
2.0,0.0,1141601.0,-3816.0,-1598.0,-2139.0,-34.53,39.17,-13.52,3.54,-3.36,-3.32
2.0,0.0,1155273.0,-3726.0,-1647.0,-1910.0,-32.1,38.26,-16.87,4.47,-1.02,-0.21
2.0,0.0,1168945.0,-3771.0,-1531.0,-1725.0,-26.7,23.25,-11.87,2.32,3.59,4.82
2.0,0.0,1182617.0,-3996.0,-1326.0,-1712.0,-22.69,14.9,1.57,0.23,3.71,7.32
2.0,0.0,1196289.0,-4354.0,-999.0,-1784.0,-7.47,-16.59,20.54,-2.1,2.64,13.36
2.0,0.0,1209961.0,-4811.0,-556.0,-1835.0,2.97,-37.75,18.1,-1.47,1.53,15.01
2.0,0.0,1223633.0,-5051.0,-139.0,-1935.0,16.16,-39.2,-1.11,0.9,1.15,12.22
2.0,0.0,1237305.0,-4929.0,-237.0,-1993.0,34.02,-39.2,8.82,2.72,2.54,-3.06
2.0,0.0,1250976.0,-4682.0,-596.0,-1988.0,26.7,-39.2,19.58,0.2,1.09,-8.07
2.0,0.0,1264648.0,-4432.0,-956.0,-2145.0,2.76,-31.59,26.37,-4.78,-1.79,-10.44
2.0,0.0,1278320.0,-4104.0,-1378.0,-2578.0,-6.92,-13.14,29.67,-6.47,-2.76,-10.8
2.0,0.0,1291992.0,-3804.0,-1718.0,-3316.0,-32.49,33.84,27.32,-6.89,-4.13,-10.54
2.0,0.0,1305664.0,-3607.0,-1784.0,-4268.0,-38.95,39.17,21.62,-5.26,-3.79,-9.09
2.0,0.0,1319336.0,-4131.0,-1187.0,-5606.0,-37.68,39.17,2.53,-3.55,-3.41,-2.73
2.0,0.0,1333008.0,-4783.0,-535.0,-5795.0,-39.2,39.17,-7.03,-1.43,-2.21,0.72
2.0,0.0,1346680.0,-4863.0,-600.0,-5635.0,-39.2,39.17,-8.72,-0.02,-0.63,3.25
2.0,0.0,1360351.0,-4837.0,-852.0,-5172.0,-30.17,39.17,4.93,1.51,1.74,7.7
2.0,0.0,1374023.0,-5013.0,-967.0,-4592.0,-21.29,35.75,14.06,1.62,1.85,9.6
2.0,0.0,1387695.0,-5307.0,-761.0,-4028.0,-6.22,-5.55,23.34,3.33,1.03,10.85
2.0,0.0,1401367.0,-5620.0,-490.0,-3602.0,2.15,-28.18,18.91,4.32,0.76,10.28
2.0,0.0,1415039.0,-5815.0,-180.0,-3106.0,24.8,-39.2,8.33,4.45,0.83,6.94
2.0,0.0,1428711.0,-5720.0,-126.0,-2738.0,27.14,-39.2,-0.01,2.84,-0.15,3.45
2.0,0.0,1443359.0,-5319.0,-392.0,-2588.0,8.5,-39.2,-3.44,0.82,-1.28,-5.19
2.0,0.0,1457031.0,-5029.0,-648.0,-2740.0,0.84,-34.11,1.28,-1.84,-1.25,-8.08
2.0,0.0,1470703.0,-4802.0,-870.0,-3035.0,-5.87,-17.89,6.67,-3.21,-1.48,-9.46
2.0,0.0,1484375.0,-4585.0,-1017.0,-3394.0,-20.39,18.51,9.98,-5.05,-2.36,-9.77
2.0,0.0,1498047.0,-4445.0,-878.0,-4076.0,-29.47,36.96,7.22,-4.64,-2.36,-9.19
2.0,0.0,1511719.0,-4518.0,-685.0,-4414.0,-39.1,39.17,1.42,-1.32,-0.98,-6.17
2.0,0.0,1525391.0,-4948.0,-545.0,-4863.0,-36.52,39.08,-2.26,-0.02,-0.38,-2.87
2.0,0.0,1539062.0,-4934.0,-602.0,-4732.0,-35.37,39.17,-3.07,0.96,1.33,4.33
2.0,0.0,1552734.0,-4976.0,-774.0,-4494.0,-25.76,39.17,4.88,1.12,1.98,7.15
2.0,0.0,1566406.0,-5111.0,-730.0,-4178.0,-17.82,34.87,19.51,0.96,1.64,9.49
2.0,0.0,1580078.0,-5422.0,-454.0,-3823.0,-8.34,-2.51,20.55,0.99,-0.09,12.8
2.0,0.0,1593750.0,-5933.0,188.0,-3413.0,-2.42,-28.29,17.04,2.12,-0.5,13.22
2.0,0.0,1607422.0,-6007.0,427.0,-3067.0,18.42,-39.2,-3.51,4.01,-0.16,8.04
2.0,0.0,1621094.0,-5560.0,224.0,-2671.0,24.93,-39.2,-9.5,2.66,-0.05,1.86
2.0,0.0,1634766.0,-5199.0,-98.0,-2680.0,9.76,-39.2,2.78,-2.19,-0.86,-7.96
2.0,0.0,1648437.0,-5044.0,-348.0,-2932.0,-3.48,-36.87,5.72,-4.63,-1.55,-9.87
2.0,0.0,1662109.0,-4869.0,-578.0,-3317.0,-23.51,8.18,16.59,-6.34,-1.9,-10.65
2.0,0.0,1675781.0,-4714.0,-679.0,-3901.0,-29.34,32.56,22.68,-5.43,-0.55,-12.26
2.0,0.0,1689453.0,-4586.0,-443.0,-4512.0,-36.89,39.17,23.07,-3.74,-0.56,-11.58
2.0,0.0,1703125.0,-5008.0,-203.0,-4962.0,-36.9,38.92,13.88,0.66,-0.5,-5.66
2.0,0.0,1716797.0,-5120.0,-294.0,-4875.0,-39.2,39.17,1.02,1.9,-0.44,-1.33
2.0,0.0,1730469.0,-5117.0,-480.0,-4686.0,-35.46,39.17,4.67,2.45,1.27,6.53
2.0,0.0,1744141.0,-5236.0,-586.0,-4346.0,-25.8,38.37,12.09,2.16,1.22,9.58
2.0,0.0,1757812.0,-5442.0,-451.0,-3964.0,-11.21,-5.0,19.16,1.4,-0.04,13.45
2.0,0.0,1772461.0,-5785.0,96.0,-3511.0,-4.12,-31.98,15.03,2.01,-0.64,13.88
2.0,0.0,1786133.0,-6014.0,332.0,-3193.0,19.73,-39.2,-8.51,3.88,-0.46,6.16
2.0,0.0,1799805.0,-5608.0,71.0,-2724.0,24.82,-39.2,-9.42,4.41,1.0,-1.25
2.0,0.0,1813476.0,-5034.0,-357.0,-2645.0,19.98,-39.2,-1.98,2.27,0.57,-6.97
2.0,0.0,1827148.0,-4807.0,-644.0,-2805.0,4.29,-30.94,10.69,-2.05,-0.88,-10.66
2.0,0.0,1840820.0,-4611.0,-844.0,-3097.0,-6.73,-10.0,12.63,-3.91,-1.93,-10.57
2.0,0.0,1854492.0,-4316.0,-907.0,-3614.0,-22.42,28.99,15.63,-4.34,-2.05,-9.49
2.0,0.0,1868164.0,-4280.0,-747.0,-3859.0,-32.78,39.17,11.58,-3.32,-2.07,-8.46
2.0,0.0,1881836.0,-4360.0,-659.0,-4021.0,-39.2,39.17,1.59,0.78,-0.74,-5.76
2.0,0.0,1895508.0,-4772.0,-607.0,-4306.0,-38.25,39.17,-3.41,2.45,0.04,-2.52
2.0,0.0,1909180.0,-4790.0,-700.0,-4186.0,-39.2,39.17,-7.05,2.8,0.43,1.57
2.0,0.0,1922851.0,-4887.0,-720.0,-4003.0,-30.87,38.97,8.99,0.96,1.29,9.75
2.0,0.0,1936523.0,-5167.0,-569.0,-3795.0,-23.78,29.66,17.84,-0.65,0.05,12.92
2.0,0.0,1950195.0,-5789.0,150.0,-3470.0,-19.75,-11.38,15.02,-0.24,-2.67,16.9
2.0,0.0,1963867.0,-6067.0,513.0,-3160.0,-12.61,-37.01,7.18,4.9,-1.46,13.86
2.0,0.0,1977539.0,-5977.0,468.0,-2758.0,34.57,-39.2,1.6,9.8,3.17,2.42
2.0,0.0,1991211.0,-5391.0,143.0,-2353.0,35.44,-39.2,4.05,4.93,1.32,-2.7
2.0,0.0,2004883.0,-5110.0,-135.0,-2380.0,13.4,-39.2,9.76,0.27,-0.93,-5.97
2.0,0.0,2018555.0,-4931.0,-389.0,-2521.0,1.6,-35.44,12.72,-4.67,-2.6,-9.62
2.0,0.0,2032226.0,-4746.0,-642.0,-2945.0,-11.58,-16.74,14.5,-6.22,-3.22,-10.59
2.0,0.0,2045898.0,-4514.0,-764.0,-3230.0,-36.3,33.28,14.57,-6.21,-2.67,-11.67
2.0,0.0,2059570.0,-4379.0,-727.0,-3519.0,-39.2,39.17,13.71,-4.24,-1.73,-10.92
2.0,0.0,2073242.0,-4552.0,-599.0,-3926.0,-38.54,39.17,6.72,0.55,-0.27,-6.31
2.0,0.0,2086914.0,-4804.0,-565.0,-3954.0,-39.2,39.17,-2.28,1.67,-0.41,-2.02
2.0,0.0,2100586.0,-4900.0,-562.0,-3917.0,-38.87,39.17,-2.01,1.75,0.84,8.45
2.0,0.0,2114258.0,-5080.0,-484.0,-3827.0,-30.85,37.85,6.31,0.01,0.67,11.37
2.0,0.0,2127930.0,-5577.0,-41.0,-3687.0,-22.38,23.78,14.95,-0.82,0.19,13.51
2.0,0.0,2141601.0,-5903.0,367.0,-3461.0,-11.83,-24.95,13.2,1.68,-1.19,15.19
2.0,0.0,2155273.0,-6065.0,614.0,-3226.0,-2.79,-39.2,2.68,6.0,-0.03,12.09
2.0,0.0,2168945.0,-5811.0,451.0,-2760.0,32.94,-39.2,-4.25,6.59,2.43,-0.28
2.0,0.0,2182617.0,-5232.0,1.0,-2565.0,27.81,-39.2,1.5,2.73,1.24,-6.0
2.0,0.0,2196289.0,-4971.0,-248.0,-2703.0,8.76,-39.2,12.77,-4.05,-0.99,-9.45
2.0,0.0,2209961.0,-4843.0,-428.0,-2970.0,-4.37,-27.3,15.58,-7.07,-2.18,-9.27
2.0,0.0,2223633.0,-4675.0,-396.0,-3529.0,-15.56,-3.51,23.77,-8.79,-2.33,-9.27
2.0,0.0,2237305.0,-4659.0,-177.0,-3769.0,-30.06,39.03,27.39,-7.73,-1.8,-8.93
2.0,0.0,2250976.0,-4747.0,111.0,-3969.0,-37.72,39.17,26.55,-5.94,-1.83,-7.62
2.0,0.0,2264648.0,-5234.0,343.0,-4405.0,-36.53,39.1,19.45,-0.69,-0.72,-2.32
2.0,0.0,2278320.0,-5343.0,319.0,-4343.0,-39.2,39.17,16.12,1.23,-0.65,1.79
2.0,0.0,2291992.0,-5499.0,291.0,-4298.0,-32.06,39.05,13.74,3.01,-0.21,9.39
2.0,0.0,2305664.0,-5633.0,281.0,-4154.0,-23.61,25.59,14.36,3.36,-0.09,10.78
2.0,0.0,2319336.0,-5880.0,369.0,-3922.0,-7.28,-19.41,13.91,3.83,0.15,10.97
2.0,0.0,2333008.0,-6003.0,461.0,-3694.0,1.54,-38.31,6.65,6.47,0.74,9.31
2.0,0.0,2346680.0,-5988.0,484.0,-3427.0,14.37,-39.2,-0.98,7.29,1.6,7.08
2.0,0.0,2360351.0,-5639.0,275.0,-3049.0,29.16,-39.2,-1.84,3.21,1.65,-2.08
2.0,0.0,2374023.0,-5194.0,-99.0,-2945.0,25.09,-39.2,6.47,0.7,0.94,-6.15
2.0,0.0,2387695.0,-4961.0,-292.0,-3168.0,4.24,-31.89,12.88,-4.18,-1.78,-9.12
2.0,0.0,2402344.0,-4827.0,-332.0,-3456.0,-8.88,-11.02,13.67,-6.18,-2.65,-9.3
2.0,0.0,2416016.0,-4684.0,-192.0,-3654.0,-28.76,35.58,17.8,-5.87,-2.02,-9.78
2.0,0.0,2429687.0,-4594.0,-59.0,-3697.0,-37.51,39.17,18.26,-4.13,-1.52,-9.29
2.0,0.0,2443359.0,-4733.0,73.0,-4067.0,-37.13,38.67,7.73,-1.47,-0.01,-5.21
2.0,0.0,2457031.0,-5029.0,7.0,-4148.0,-39.2,39.17,0.26,3.77,0.89,-1.31
2.0,0.0,2470703.0,-5035.0,-136.0,-4125.0,-39.2,39.17,0.58,4.64,1.47,3.12
2.0,0.0,2484375.0,-5318.0,-79.0,-4070.0,-26.61,34.27,8.99,0.4,0.47,10.69
2.0,0.0,2498047.0,-5606.0,161.0,-4014.0,-21.61,17.83,12.97,-1.41,-0.46,13.38
2.0,0.0,2511719.0,-5877.0,324.0,-3735.0,-3.49,-34.08,13.76,4.99,0.71,11.32
2.0,0.0,2525391.0,-5895.0,366.0,-3522.0,17.06,-39.2,13.39,9.13,2.76,7.55
2.0,0.0,2539062.0,-5652.0,140.0,-3023.0,38.71,-39.2,11.34,3.99,1.12,-0.61
2.0,0.0,2552734.0,-5073.0,-183.0,-2827.0,27.37,-39.2,10.06,-0.69,-1.13,-4.26
2.0,0.0,2566406.0,-4971.0,-253.0,-2937.0,14.28,-39.2,13.07,-3.27,-1.84,-6.7
2.0,0.0,2580078.0,-4768.0,-275.0,-3234.0,-13.34,-14.9,13.95,-7.33,-3.66,-9.57
2.0,0.0,2593750.0,-4634.0,-190.0,-3370.0,-28.07,16.23,16.01,-8.3,-3.49,-10.64
2.0,0.0,2607422.0,-4566.0,-69.0,-3531.0,-39.01,39.17,17.3,-4.84,-1.53,-10.26
2.0,0.0,2621094.0,-5026.0,168.0,-4044.0,-36.49,38.34,15.38,-1.6,-0.49,-7.08
2.0,0.0,2634766.0,-5012.0,56.0,-4040.0,-39.2,39.17,1.18,3.54,0.83,1.1
2.0,0.0,2648437.0,-5079.0,-55.0,-4027.0,-39.02,39.17,4.09,4.08,1.99,5.33
2.0,0.0,2662109.0,-5232.0,-64.0,-4040.0,-20.94,25.41,18.07,2.8,1.91,8.88
2.0,0.0,2675781.0,-5587.0,154.0,-3937.0,-15.38,4.71,20.7,0.69,0.26,13.25
2.0,0.0,2689453.0,-5827.0,332.0,-3706.0,-9.7,-23.22,16.98,3.12,0.01,12.88
2.0,0.0,2703125.0,-5888.0,351.0,-3359.0,26.59,-39.2,9.37,9.37,3.24,6.24
2.0,0.0,2716797.0,-5497.0,81.0,-2871.0,38.91,-39.2,9.22,6.85,2.86,1.1
2.0,0.0,2730469.0,-4966.0,-254.0,-2791.0,27.37,-39.2,17.83,-1.2,-0.24,-6.39
3.0,0.0,4883.0,340.0,3318.0,-2863.0,-4.61,-1.18,8.91,0.02,0.21,-0.15
3.0,0.0,18555.0,311.0,3325.0,-2814.0,-4.51,-1.12,8.79,0.0,0.08,-0.12
3.0,0.0,32226.0,258.0,3308.0,-2804.0,-4.32,-1.19,8.78,0.03,-0.16,-0.08
3.0,0.0,45898.0,281.0,3303.0,-2858.0,-4.34,-1.19,8.91,0.07,-0.58,-0.04
3.0,0.0,59570.0,286.0,3295.0,-2882.0,-4.01,-1.0,8.96,0.07,-0.5,-0.05
3.0,0.0,73242.0,295.0,3292.0,-2874.0,-4.42,-1.22,8.7,0.03,0.09,-0.01
3.0,0.0,86914.0,306.0,3324.0,-2849.0,-4.91,-1.23,8.46,0.03,0.33,-0.02
3.0,0.0,100586.0,292.0,3276.0,-2824.0,-4.82,-1.19,8.97,0.11,0.48,-0.05
3.0,0.0,114258.0,313.0,3311.0,-2782.0,-4.54,-1.17,8.79,0.12,0.27,-0.04
3.0,0.0,127930.0,314.0,3278.0,-2801.0,-4.09,-1.17,8.38,0.16,-0.12,0.01
3.0,0.0,141601.0,324.0,3318.0,-2845.0,-3.76,-1.1,9.16,0.31,-1.14,0.14
3.0,0.0,155273.0,363.0,3276.0,-2879.0,-3.68,-0.79,10.07,0.25,-1.24,0.14
3.0,0.0,168945.0,354.0,3297.0,-2845.0,-3.98,-0.93,9.2,0.03,0.11,0.15
3.0,0.0,182617.0,433.0,3262.0,-2849.0,-4.38,-1.03,8.75,-0.0,0.37,0.15
3.0,0.0,196289.0,436.0,3243.0,-2871.0,-5.38,-1.17,9.12,0.07,-0.18,0.2
3.0,0.0,209961.0,461.0,3259.0,-2837.0,-5.64,-1.09,9.24,0.1,-0.55,0.21
3.0,0.0,223633.0,500.0,3204.0,-2832.0,-5.62,-1.13,9.04,0.11,-0.84,0.21
3.0,0.0,237305.0,483.0,3207.0,-2951.0,-5.65,-1.09,9.33,0.15,-1.32,0.18
3.0,0.0,250976.0,465.0,3221.0,-2968.0,-5.7,-1.04,9.52,0.11,-1.2,0.12
3.0,0.0,264648.0,489.0,3206.0,-2980.0,-5.15,-1.21,9.01,0.06,-0.49,0.01
3.0,0.0,278320.0,472.0,3229.0,-3014.0,-4.76,-1.17,8.68,0.09,-0.39,-0.01
3.0,0.0,291992.0,470.0,3200.0,-3030.0,-4.3,-1.09,9.27,0.22,-0.76,0.05
3.0,0.0,305664.0,451.0,3176.0,-3121.0,-4.34,-0.98,9.51,0.23,-1.14,0.08
3.0,0.0,319336.0,436.0,3203.0,-3239.0,-4.28,-0.87,10.07,0.2,-1.41,0.05
3.0,0.0,333984.0,429.0,3198.0,-3273.0,-4.01,-0.92,9.85,0.05,-1.24,-0.01
3.0,0.0,347656.0,398.0,3167.0,-3270.0,-3.45,-0.88,9.42,0.02,-0.98,-0.06
3.0,0.0,361328.0,366.0,3207.0,-3318.0,-3.3,-0.81,9.37,0.06,-0.55,-0.1
3.0,0.0,375000.0,355.0,3234.0,-3326.0,-3.39,-0.83,9.34,0.1,-0.42,-0.08
3.0,0.0,388672.0,325.0,3207.0,-3354.0,-3.12,-0.72,10.23,0.11,-0.45,-0.05
3.0,0.0,402344.0,296.0,3235.0,-3410.0,-3.2,-0.73,9.92,0.06,-0.52,-0.02
3.0,0.0,416015.0,301.0,3217.0,-3410.0,-3.05,-0.72,9.75,-0.02,-0.43,-0.02
3.0,0.0,429687.0,284.0,3215.0,-3437.0,-2.96,-0.83,9.36,-0.05,-0.16,-0.03
3.0,0.0,443359.0,299.0,3253.0,-3401.0,-3.04,-0.93,8.86,-0.04,0.03,-0.02
3.0,0.0,457031.0,308.0,3242.0,-3391.0,-2.97,-0.88,9.12,0.1,-0.05,-0.01
3.0,0.0,470703.0,306.0,3235.0,-3432.0,-3.0,-0.82,9.36,0.13,-0.28,0.03
3.0,0.0,484375.0,293.0,3224.0,-3562.0,-3.35,-1.05,9.15,0.2,-1.47,0.26
3.0,0.0,498047.0,263.0,3139.0,-3756.0,-3.57,-0.71,9.74,0.29,-3.08,0.45
3.0,0.0,511719.0,118.0,3085.0,-4124.0,-5.04,0.86,16.92,0.65,-8.41,0.99
3.0,0.0,525390.0,-223.0,3051.0,-4717.0,-4.02,1.0,23.12,0.52,-11.97,1.19
3.0,0.0,539062.0,-892.0,3078.0,-5357.0,-4.78,2.51,24.17,-1.19,-19.07,1.17
3.0,0.0,552734.0,-1910.0,3178.0,-5732.0,-7.24,1.71,23.58,-1.96,-21.56,0.82
3.0,0.0,566406.0,-3173.0,3374.0,-5704.0,-10.23,0.41,17.25,-2.77,-22.48,0.09
3.0,0.0,580078.0,-4593.0,3774.0,-4930.0,-11.44,-1.99,5.07,-5.55,-18.6,-1.9
3.0,0.0,593750.0,-5107.0,3887.0,-4311.0,-6.28,-1.85,-8.87,-5.79,-15.34,-2.88
3.0,0.0,607422.0,-5452.0,3899.0,-4012.0,13.42,-1.6,-19.82,-3.64,-6.66,-3.09
3.0,0.0,621094.0,-5460.0,3863.0,-3971.0,25.11,0.98,-20.81,-2.44,-0.1,-1.74
3.0,0.0,634765.0,-5248.0,3928.0,-4176.0,20.71,2.24,-12.02,-0.84,10.88,2.55
3.0,0.0,648437.0,-4812.0,3983.0,-4404.0,14.44,1.16,-3.77,-0.48,14.68,4.03
3.0,0.0,662109.0,-4157.0,4030.0,-4676.0,9.34,-0.33,0.24,-0.9,18.24,4.77
3.0,0.0,675781.0,-2828.0,4110.0,-4531.0,8.59,-0.59,-3.34,-1.96,24.55,5.03
3.0,0.0,689453.0,-1913.0,4078.0,-4137.0,5.53,-1.94,-8.08,-1.43,24.76,4.32
3.0,0.0,703125.0,-1237.0,3987.0,-3643.0,-6.8,0.62,-8.63,0.63,20.58,2.57
3.0,0.0,716797.0,-790.0,3938.0,-3196.0,-11.11,1.28,1.55,1.46,16.35,1.85
3.0,0.0,730469.0,-539.0,3888.0,-2931.0,-8.68,-1.2,7.5,1.35,5.48,1.09
3.0,0.0,744140.0,-426.0,3826.0,-3069.0,-4.09,-0.66,6.71,1.35,-3.21,1.23
3.0,0.0,757812.0,-482.0,3702.0,-4037.0,-5.56,0.32,13.34,2.31,-16.9,2.02
3.0,0.0,771484.0,-950.0,3569.0,-4732.0,-7.4,-0.46,18.93,2.76,-19.24,1.68
3.0,0.0,785156.0,-1682.0,3510.0,-5345.0,-6.88,-0.47,24.48,2.75,-20.2,0.8
3.0,0.0,798828.0,-2544.0,3489.0,-5600.0,-1.19,0.18,31.57,1.21,-21.03,-0.7
3.0,0.0,812500.0,-3577.0,3559.0,-5468.0,-0.53,0.94,27.78,-0.5,-20.96,-1.0
3.0,0.0,826172.0,-4488.0,3689.0,-5023.0,-5.41,-0.01,14.21,-3.77,-18.81,-1.49
3.0,0.0,839844.0,-5176.0,3843.0,-4443.0,-8.79,-2.09,1.33,-4.92,-16.66,-2.05
3.0,0.0,853515.0,-5698.0,3867.0,-3640.0,-3.62,-3.41,-16.83,-4.26,-11.58,-3.75
3.0,0.0,867187.0,-5841.0,3789.0,-3366.0,5.24,-2.3,-19.56,-3.19,-8.17,-4.08
3.0,0.0,880859.0,-5901.0,3708.0,-3302.0,15.86,1.94,-11.22,-2.22,-3.97,-3.66
3.0,0.0,894531.0,-5872.0,3714.0,-3459.0,27.69,2.76,-10.48,-1.43,6.28,-0.07
3.0,0.0,908203.0,-5633.0,3782.0,-3779.0,27.68,3.76,-7.09,-1.14,10.71,2.24
3.0,0.0,921875.0,-5231.0,3945.0,-4181.0,22.42,4.86,-1.03,-1.87,17.91,6.19
3.0,0.0,935547.0,-4554.0,4086.0,-4463.0,17.93,5.19,-3.71,-3.0,21.24,7.34
3.0,0.0,949219.0,-3168.0,4255.0,-4393.0,10.67,3.55,-14.2,-4.3,25.78,7.68
3.0,0.0,962890.0,-2188.0,4302.0,-3956.0,5.98,2.11,-20.86,-3.96,25.88,7.3
3.0,0.0,976562.0,-1376.0,4198.0,-3387.0,-11.96,-1.23,-24.39,-2.71,24.49,5.87
3.0,0.0,990234.0,-851.0,4070.0,-2829.0,-20.65,-1.8,-17.48,1.2,17.85,4.73
3.0,0.0,1003906.0,-588.0,3961.0,-2428.0,-26.99,-1.48,-8.51,3.1,13.29,3.26
3.0,0.0,1017578.0,-480.0,3915.0,-2404.0,-16.11,-0.35,12.93,4.81,2.3,0.16
3.0,0.0,1031250.0,-508.0,3898.0,-2778.0,-3.55,1.28,17.45,3.95,-3.77,-0.59
3.0,0.0,1044922.0,-611.0,3838.0,-3320.0,5.81,1.81,8.51,2.08,-13.05,0.77
3.0,0.0,1058594.0,-814.0,3748.0,-3978.0,3.69,1.62,7.49,2.82,-16.29,1.63
3.0,0.0,1072265.0,-1141.0,3559.0,-4680.0,1.75,2.29,24.86,5.61,-20.0,1.61
3.0,0.0,1085937.0,-1750.0,3350.0,-5289.0,2.07,1.19,33.03,5.61,-20.76,0.97
3.0,0.0,1099609.0,-2566.0,3251.0,-5661.0,2.62,1.4,35.32,4.16,-20.83,0.35
3.0,0.0,1113281.0,-3545.0,3243.0,-5605.0,0.86,0.72,15.89,0.09,-20.61,-0.54
3.0,0.0,1126953.0,-5004.0,3334.0,-5027.0,0.49,-0.2,5.38,-0.62,-20.1,-1.09
3.0,0.0,1140625.0,-5486.0,3312.0,-4564.0,3.63,-3.56,-5.25,-0.33,-16.28,-1.87
3.0,0.0,1154297.0,-5853.0,3294.0,-4254.0,7.65,-3.41,-9.34,-0.26,-12.16,-1.88
3.0,0.0,1167969.0,-5993.0,3271.0,-4178.0,19.93,-0.18,-11.29,-0.13,-1.45,-0.63
3.0,0.0,1181640.0,-5908.0,3311.0,-4315.0,19.68,1.02,-11.66,-0.13,3.51,0.57
3.0,0.0,1195312.0,-5704.0,3348.0,-4595.0,14.08,1.83,-1.29,0.12,7.74,1.75
3.0,0.0,1208984.0,-5250.0,3448.0,-4994.0,10.93,1.86,1.31,-0.75,15.34,3.59
